movie_idx,val,movieId
2084,0.003329599961042984,2771
2085,-1.0680989714675286,2772
2086,-0.496670400038957,2774
2087,-2.496670400038957,2775
2088,-0.24667040003895702,2779
2089,-0.16333706670562353,2782
2090,0.003329599961042984,2784
2091,-1.746670400038957,2786
2092,-1.121670400038957,2787
2093,0.4283295999610428,2788
2094,-0.621670400038957,2789
2095,-1.496670400038957,2790
2096,0.3800419287281662,2791
2097,-0.340420400038957,2792
2098,-0.9252418286103854,2793
2099,-0.746670400038957,2794
2100,0.13969323632467923,2795
2101,-1.1077815111500682,2796
2102,0.19082959996104298,2797
2103,-1.746670400038957,2798
2104,-2.1395275428961,2799
2105,-0.996670400038957,2800
2106,1.003329599961043,2801
2107,-0.44111484448340166,2802
2108,-0.8300037333722905,2803
2109,0.555412933294376,2804
2110,-0.34961157650954533,2805
2111,-1.121670400038957,2806
2112,-0.871670400038957,2807
2113,-1.3538132571818142,2808
2114,0.7033295999610432,2810
2115,-0.496670400038957,2812
2116,-2.496670400038957,2813
2117,-1.1633370667056235,2815
2118,-2.496670400038957,2816
2119,-1.496670400038957,2817
2120,-2.496670400038957,2818
2121,0.2760568726883159,2819
2122,0.503329599961043,2820
2123,0.28904388567532857,2822
2124,1.503329599961043,2824
2125,-0.5493019789863256,2826
2126,-1.559170400038957,2827
2127,-1.996670400038957,2828
2128,-0.1966704000389572,2829
2129,-2.496670400038957,2835
2130,0.1699962666277095,2836
2131,-0.496670400038957,2837
2132,0.503329599961043,2839
2133,-0.621670400038957,2840
2134,-0.0800037333722905,2841
2135,0.4477740444054876,2843
2136,-1.496670400038957,2844
2137,0.1699962666277095,2846
2138,-0.496670400038957,2847
2139,0.503329599961043,2848
2140,-0.24667040003895702,2851
2141,0.503329599961043,2852
2142,-0.496670400038957,2856
2143,-0.3603067636753208,2857
2144,0.6349085473294642,2858
2145,0.3604724571039002,2859
2146,-0.746670400038957,2860
2147,0.003329599961042984,2861
2148,-2.496670400038957,2862
2149,-0.05549392945072151,2863
2150,0.503329599961043,2865
2151,0.12832959996104298,2866
2152,0.3033295999610428,2867
2153,-1.496670400038957,2868
2154,-0.18417040003895702,2870
2155,0.46166293329437647,2871
2156,0.28110737773882066,2872
2157,0.503329599961043,2874
2158,-0.5466704000389568,2875
2159,-1.496670400038957,2876
2160,-0.29667040003895684,2877
2161,-1.496670400038957,2878
2162,-0.2823846857532426,2879
2163,-0.5966704000389571,2880
2164,-0.496670400038957,2881
2165,-1.496670400038957,2882
2166,-0.24667040003895702,2883
2167,-1.496670400038957,2884
2168,-1.496670400038957,2885
2169,-2.496670400038957,2886
2170,-2.496670400038957,2887
2171,-1.246670400038957,2888
2172,0.20332959996104316,2889
2173,0.17980018819633692,2890
2174,-0.496670400038957,2891
2175,-2.496670400038957,2892
2176,-0.496670400038957,2893
2177,0.503329599961043,2894
2178,-0.496670400038957,2896
2179,0.503329599961043,2897
2180,-1.496670400038957,2898
2181,-0.496670400038957,2899
2182,-0.996670400038957,2900
2183,-0.5351319385004953,2901
2184,-0.496670400038957,2902
2185,-0.996670400038957,2903
2186,1.003329599961043,2905
2187,-0.996670400038957,2906
2188,0.253329599961043,2907
2189,0.1162328257674945,2908
2190,0.45332959996104316,2912
2191,-0.060772964141521335,2915
2192,0.13409883073027373,2916
2193,0.503329599961043,2917
2194,0.3309158068575946,2918
2195,0.43190102853247136,2919
2196,0.753329599961043,2921
2197,0.253329599961043,2922
2198,0.6461867428181862,2924
2199,0.378329599961043,2925
2200,-0.1395275428960998,2926
2201,0.003329599961042984,2927
2202,0.003329599961042984,2928
2203,-0.24667040003895702,2929
2204,0.003329599961042984,2930
2205,0.66999626662771,2931
2206,0.1699962666277095,2932
2207,0.33666293329437647,2935
2208,0.8033295999610428,2936
2209,0.503329599961043,2937
2210,0.503329599961043,2940
2211,0.28110737773882066,2941
2212,-0.6120550154235724,2942
2213,0.66999626662771,2943
2214,0.524162933294376,2944
2215,-0.0966704000389571,2946
2216,0.26523436186580485,2947
2217,0.1885147851462281,2948
2218,0.20332959996104316,2949
2219,-1.1633370667056235,2950
2220,0.48862371760810186,2951
2221,0.06582959996104298,2952
2222,-1.0351319385004953,2953
2223,-0.3300037333722905,2956
2224,0.7894741782742956,2959
2225,-1.096670400038957,2961
2226,-0.496670400038957,2962
2227,-2.496670400038957,2964
2228,-1.496670400038957,2965
2229,0.4033295999610429,2966
2230,0.503329599961043,2967
2231,0.12097665878457242,2968
2232,1.503329599961043,2969
2233,0.003329599961042984,2970
2234,0.4033295999610429,2971
2235,1.503329599961043,2972
2236,0.3699962666277097,2973
2237,-0.996670400038957,2974
2238,-0.496670400038957,2975
2239,-0.0800037333722905,2976
2240,-0.496670400038957,2977
2241,-0.496670400038957,2978
2242,-0.496670400038957,2979
2243,-1.496670400038957,2982
2244,0.503329599961043,2983
2245,1.003329599961043,2984
2246,-0.05500373337229014,2985
2247,-0.8650914526705358,2986
2248,0.003329599961042984,2987
2249,0.503329599961043,2988
2250,-0.05549392945072151,2989
2251,-0.12167040003895702,2990
2252,0.32685901172574905,2991
2253,0.003329599961042984,2992
2254,-0.11571801908657608,2993
2255,-1.0875794909480478,2995
2256,-0.496670400038957,2996
2257,0.4903425869740299,2997
2258,0.4033295999610429,3000
2259,0.503329599961043,3002
2260,1.003329599961043,3003
2261,-0.8855592889278459,3004
2262,-0.6395275428960998,3005
2263,0.19898177387408644,3006
2264,0.003329599961042984,3007
2265,0.503329599961043,3008
2266,0.503329599961043,3010
2267,-0.496670400038957,3011
2268,0.503329599961043,3013
2269,-1.496670400038957,3014
2270,0.1699962666277095,3015
2271,-0.4252418286103854,3016
2272,-0.496670400038957,3017
2273,-0.24667040003895702,3018
2274,0.753329599961043,3019
2275,-0.22743963080818785,3020
2276,-1.496670400038957,3021
2277,0.378329599961043,3022
2278,-0.8538132571818142,3024
2279,-0.996670400038957,3028
2280,-0.3966704000389569,3029
2281,0.9578750545064971,3030
2282,-1.121670400038957,3031
2283,0.1699962666277095,3032
2284,0.003329599961042984,3033
2285,0.0366629332943762,3034
2286,0.3922184888499318,3035
2287,0.4199962666277095,3036
2288,0.5533295999610428,3037
2289,0.7033295999610432,3038
2290,0.2130070193158815,3039
2291,0.003329599961042984,3040
2292,-1.796670400038957,3041
2293,-0.996670400038957,3042
2294,-2.496670400038957,3043
2295,0.3033295999610428,3044
2296,0.253329599961043,3045
2297,1.003329599961043,3046
2298,-1.496670400038957,3048
2299,-0.996670400038957,3051
2300,0.08926709996104298,3052
2301,0.378329599961043,3053
2302,-1.1395275428960998,3054
2303,0.003329599961042984,3055
2304,0.503329599961043,3056
2305,0.503329599961043,3057
2306,0.3604724571039002,3060
2307,0.503329599961043,3061
2308,0.503329599961043,3062
2309,-1.3300037333722905,3063
2310,-1.1633370667056235,3064
2311,0.43190102853247136,3066
2312,-0.052225955594512374,3067
2313,1.003329599961043,3068
2314,0.07832959996104316,3070
2315,-0.371670400038957,3071
2316,0.0487841454155884,3072
2317,1.503329599961043,3073
2318,1.503329599961043,3074
2319,0.66999626662771,3075
2320,0.12832959996104298,3076
2321,0.503329599961043,3077
2322,0.503329599961043,3078
2323,-0.1966704000389572,3079
2324,-0.042966696335253296,3081
2325,-0.11333706670562371,3082
2326,0.9264065230379663,3083
2327,1.503329599961043,3086
2328,-0.36623561743026123,3087
2329,0.5588851555165983,3088
2330,0.54499626662771,3089
2331,0.1699962666277095,3090
2332,0.628329599961043,3091
2333,0.503329599961043,3093
2334,0.503329599961043,3094
2335,0.6144407110721537,3095
2336,1.503329599961043,3096
2337,0.1699962666277095,3097
2338,0.2255518221832653,3098
2339,-0.871670400038957,3099
2340,0.36444071107215414,3100
2341,-0.4800037333722904,3101
2342,0.12832959996104298,3102
2343,-0.746670400038957,3103
2344,0.15038842349045467,3104
2345,0.13490854732946422,3105
2346,-2.496670400038957,3106
2347,-0.29667040003895684,3107
2348,0.2440703407017839,3108
2349,0.003329599961042984,3109
2350,0.753329599961043,3111
2351,-0.496670400038957,3112
2352,-0.6966704000389572,3113
2353,0.35038842349045485,3114
2354,0.503329599961043,3115
2355,0.33666293329437647,3117
2356,0.503329599961043,3120
2357,0.503329599961043,3125
2358,-0.6633370667056235,3127
2359,0.503329599961043,3129
2360,-1.096670400038957,3130
2361,-1.496670400038957,3132
2362,0.2176153142467574,3134
2363,0.1699962666277095,3135
2364,-0.496670400038957,3138
2365,-2.246670400038957,3141
2366,-0.496670400038957,3142
2367,-0.496670400038957,3143
2368,-0.3300037333722905,3145
2369,-1.1300037333722903,3146
2370,0.695190065077322,3147
2371,0.18754012627683236,3148
2372,-0.24667040003895702,3150
2373,1.0747581713896142,3152
2374,1.128329599961043,3153
2375,0.003329599961042984,3155
2376,-0.6966704000389572,3156
2377,-0.7613762823918981,3157
2378,0.1699962666277095,3158
2379,0.33666293329437647,3159
2380,0.11047245710390019,3160
2381,-1.496670400038957,3161
2382,-0.496670400038957,3162
2383,0.753329599961043,3163
2384,-1.496670400038957,3165
2385,-0.16333706670562353,3167
2386,0.24142483805628112,3168
2387,-0.3300037333722905,3169
2388,0.503329599961043,3171
2389,-0.29667040003895684,3173
2390,-0.04667040003895684,3174
2391,0.012420509051952244,3175
2392,-0.15456513688106233,3176
2393,-0.29667040003895684,3177
2394,0.034579599961042984,3178
2395,-0.16333706670562353,3179
2396,0.4033295999610429,3181
2397,0.33666293329437647,3182
2398,-0.496670400038957,3183
2399,-0.16333706670562353,3185
2400,-0.04212494549350243,3186
2401,0.05888515551659834,3189
2402,-1.496670400038957,3190
2403,-0.496670400038957,3192
2404,0.003329599961042984,3194
2405,0.0747581713896146,3196
2406,-0.6633370667056235,3197
2407,0.43190102853247136,3198
2408,0.503329599961043,3200
2409,0.9319010285324718,3201
2410,-0.29667040003895684,3203
2411,0.3033295999610428,3204
2412,-1.1633370667056235,3206
2413,-1.309170400038957,3208
2414,-0.0966704000389571,3210
2415,0.003329599961042984,3211
2416,0.7760568726883155,3213
2417,0.003329599961042984,3214
2418,0.003329599961042984,3217
2419,-0.496670400038957,3219
2420,0.20332959996104316,3221
2421,-0.496670400038957,3223
2422,1.253329599961043,3224
2423,-1.496670400038957,3225
2424,0.33666293329437647,3230
2425,0.1699962666277095,3235
2426,-2.121670400038957,3238
2427,-0.24667040003895702,3240
2428,1.003329599961043,3241
2429,-0.996670400038957,3243
2430,0.28110737773882066,3244
2431,0.711662933294376,3246
2432,-0.340420400038957,3247
2433,-1.678488581857139,3248
2434,-0.496670400038957,3249
2435,-0.2823846857532426,3250
2436,0.20332959996104316,3251
2437,0.02713912377056671,3252
2438,-0.0073086979112972905,3253
2439,-0.33757949094804784,3254
2440,-0.034170400038957105,3255
2441,0.022560369191812146,3256
2442,-0.5966704000389571,3257
2443,-0.7274396308081879,3258
2444,-0.3603067636753208,3259
2445,0.503329599961043,3260
2446,-0.1395275428960998,3261
2447,-0.21889262226117934,3262
2448,-0.3577815111500682,3263
2449,-1.2585751619437189,3264
2450,0.3604724571039002,3265
2451,0.9033295999610433,3266
2452,0.08025267688412008,3267
2453,-1.646670400038957,3268
2454,-0.746670400038957,3269
2455,-0.76939767276623,3270
2456,0.253329599961043,3271
2457,-0.059170400038957016,3272
2458,-0.809170400038957,3273
2459,-0.10778151115006818,3274
2460,0.7461867428181859,3275
2461,-2.496670400038957,3276
2462,-1.996670400038957,3280
2463,-1.496670400038957,3281
2464,-0.24667040003895702,3283
2465,-0.496670400038957,3284
2466,-0.25753996525634815,3285
2467,-1.3300037333722905,3286
2468,-0.3300037333722905,3287
2469,1.003329599961043,3289
2470,-1.996670400038957,3294
2471,0.503329599961043,3295
2472,0.4199962666277095,3296
2473,0.10332959996104307,3298
2474,-0.8300037333722905,3299
2475,0.11761531424675731,3300
2476,-0.011821915190472154,3301
2477,1.253329599961043,3302
2478,1.503329599961043,3303
2479,0.66999626662771,3306
2480,0.378329599961043,3307
2481,-0.6395275428960998,3308
2482,0.6033295999610426,3310
2483,-1.996670400038957,3313
2484,1.003329599961043,3315
2485,-1.2966704000389568,3316
2486,0.003329599961042984,3317
2487,0.503329599961043,3323
2488,-2.1633370667056235,3324
2489,-1.3300037333722905,3325
2490,-0.3300037333722905,3326
2491,0.12832959996104298,3327
2492,0.5699962666277094,3328
2493,0.503329599961043,3329
2494,0.753329599961043,3330
2495,-1.496670400038957,3331
2496,0.66999626662771,3334
2497,0.503329599961043,3341
2498,1.003329599961043,3342
2499,0.503329599961043,3344
2500,-0.496670400038957,3345
2501,0.690829599961043,3347
2502,0.33666293329437647,3350
2503,1.003329599961043,3353
2504,-0.746670400038957,3354
2505,-0.3603067636753208,3355
2506,0.503329599961043,3357
2507,0.4477740444054876,3358
2508,0.5588851555165983,3359
2509,0.06215312937280748,3360
2510,0.11270459996104298,3361
2511,0.535587664477172,3362
2512,0.31414041077185395,3363
2513,0.1699962666277095,3364
2514,0.4033295999610429,3365
2515,-0.24667040003895702,3368
2516,-0.996670400038957,3370
2517,0.503329599961043,3372
2518,0.503329599961043,3374
2519,0.503329599961043,3378
2520,1.003329599961043,3379
2521,0.836662933294376,3384
2522,-0.5800037333722905,3385
2523,0.04179113842258131,3386
2524,-0.6395275428960998,3387
2525,-0.9512158545844116,3388
2526,-1.496670400038957,3389
2527,-1.496670400038957,3390
2528,-0.996670400038957,3391
2529,-0.8966704000389569,3392
2530,-2.1633370667056235,3393
2531,-1.1395275428960998,3394
2532,-0.496670400038957,3395
2533,0.14126063444380144,3396
2534,0.003329599961042984,3397
2535,0.003329599961042984,3398
2536,-0.496670400038957,3400
2537,-1.246670400038957,3401
2538,0.503329599961043,3402
2539,0.503329599961043,3403
2540,0.08666293329437647,3404
2541,-0.496670400038957,3405
2542,-0.496670400038957,3406
2543,0.020873459610165845,3408
2544,-0.42770488279757757,3409
2545,0.503329599961043,3410
2546,-0.24667040003895702,3412
2547,0.503329599961043,3414
2548,0.503329599961043,3415
2549,-0.496670400038957,3417
2550,-0.09344459358734403,3418
2551,-0.3300037333722905,3420
2552,0.09516633465492053,3421
2553,-0.29667040003895684,3422
2554,-1.3300037333722905,3423
2555,0.6612243368031483,3424
2556,-0.0966704000389571,3425
2557,-0.371670400038957,3426
2558,-0.496670400038957,3428
2559,0.8533295999610426,3429
2560,-0.496670400038957,3430
2561,-1.496670400038957,3431
2562,-1.996670400038957,3432
2563,-2.496670400038957,3433
2564,-2.496670400038957,3434
2565,0.8215114181428613,3435
2566,0.253329599961043,3436
2567,-0.4531921391693916,3438
2568,-0.6784885818571387,3439
2569,-1.3603067636753208,3440
2570,-0.13303403640259326,3441
2571,-2.496670400038957,3442
2572,-0.29667040003895684,3444
2573,0.003329599961042984,3445
2574,-0.746670400038957,3446
2575,0.503329599961043,3447
2576,0.3121531293728075,3448
2577,0.503329599961043,3449
2578,-0.2716704000389569,3450
2579,1.315829599961043,3451
2580,-0.4378468706271925,3452
2581,-0.496670400038957,3453
2582,-1.246670400038957,3454
2583,-0.996670400038957,3455
2584,0.503329599961043,3459
2585,-0.496670400038957,3461
2586,0.28904388567532857,3462
2587,-0.496670400038957,3466
2588,0.33666293329437647,3467
2589,0.878329599961043,3468
2590,1.003329599961043,3469
2591,0.628329599961043,3470
2592,0.10115568691756494,3471
2593,1.503329599961043,3473
2594,0.503329599961043,3474
2595,1.003329599961043,3475
2596,0.003329599961042984,3476
2597,-0.2239431273116841,3477
2598,-0.371670400038957,3478
2599,-0.29667040003895684,3479
2600,-0.496670400038957,3480
2601,0.13263994478862928,3481
2602,-0.3300037333722905,3483
2603,-0.746670400038957,3484
2604,-0.1591704000389571,3489
2605,0.503329599961043,3492
2606,0.503329599961043,3494
2607,1.503329599961043,3496
2608,-0.996670400038957,3497
2609,0.503329599961043,3498
2610,0.38568254113751355,3499
2611,-0.496670400038957,3500
2612,-1.121670400038957,3501
2613,-0.746670400038957,3502
2614,0.503329599961043,3503
2615,0.409579599961043,3504
2616,-0.0800037333722905,3505
2617,-0.496670400038957,3506
2618,0.5747581713896142,3507
2619,0.7092119529022196,3508
2620,0.06332959996104304,3510
2621,-1.246670400038957,3511
2622,0.08666293329437647,3512
2623,-0.4252418286103854,3513
2624,-0.496670400038957,3514
2625,0.19082959996104298,3515
2626,0.003329599961042984,3516
2627,-0.3300037333722905,3519
2628,0.003329599961042984,3521
2629,-0.496670400038957,3524
2630,-0.5966704000389571,3525
2631,0.18514778177922464,3526
2632,0.09516633465492053,3527
2633,-0.496670400038957,3528
2634,0.003329599961042984,3529
2635,1.503329599961043,3531
2636,-0.2716704000389569,3534
2637,0.28904388567532857,3535
2638,-0.11431745886248645,3536
2639,-0.16333706670562353,3537
2640,0.003329599961042984,3538
2641,-0.24667040003895702,3539
2642,0.253329599961043,3543
2643,-1.1633370667056235,3544
2644,-0.621670400038957,3545
2645,0.503329599961043,3546
2646,0.20332959996104316,3548
2647,0.7033295999610432,3549
2648,0.253329599961043,3550
2649,-0.03513193850049534,3551
2650,0.35216680926336874,3552
2651,-1.096670400038957,3553
2652,-0.496670400038957,3554
2653,-0.052225955594512374,3555
2654,0.5311073777388207,3556
2655,-0.5966704000389571,3557
2656,0.1699962666277095,3559
2657,-0.996670400038957,3563
2658,-1.996670400038957,3564
2659,0.003329599961042984,3565
2660,-0.7823846857532426,3566
2661,1.503329599961043,3567
2662,0.503329599961043,3568
2663,0.503329599961043,3569
2664,-0.496670400038957,3571
2665,-1.496670400038957,3572
2666,-1.996670400038957,3573
2667,-2.496670400038957,3574
2668,0.003329599961042984,3576
2669,-1.496670400038957,3577
2670,0.49284008947153257,3578
2671,0.003329599961042984,3580
2672,0.003329599961042984,3581
2673,-1.496670400038957,3584
2674,0.503329599961043,3586
2675,-0.996670400038957,3587
2676,-1.496670400038957,3590
2677,-0.8148522182207754,3591
2678,1.003329599961043,3592
2679,-1.8180989714675284,3593
2680,-0.24667040003895702,3594
2681,-2.496670400038957,3596
2682,-1.496670400038957,3597
2683,-0.496670400038957,3598
2684,-0.371670400038957,3599
2685,-2.996670400038957,3604
2686,0.253329599961043,3606
2687,-0.6157180190865761,3608
2688,0.003329599961042984,3609
2689,-0.559170400038957,3614
2690,-0.4057613091298662,3615
2691,-0.12167040003895702,3616
2692,-0.32524182861038575,3617
2693,0.33666293329437647,3618
2694,-1.496670400038957,3619
2695,-0.496670400038957,3622
2696,-0.8216704000389572,3623
2697,-0.19021878713573104,3624
2698,-1.496670400038957,3625
2699,-0.16333706670562353,3626
2700,0.378329599961043,3627
2701,-0.496670400038957,3628
2702,0.5747581713896142,3629
2703,0.503329599961043,3632
2704,-0.3812857846543416,3633
2705,0.503329599961043,3634
2706,0.003329599961042984,3635
2707,1.503329599961043,3637
2708,-0.4550037333722905,3638
2709,0.04179113842258131,3639
2710,0.503329599961043,3640
2711,0.503329599961043,3641
2712,0.003329599961042984,3643
2713,-1.3180989714675286,3646
2714,0.503329599961043,3648
2715,-0.809170400038957,3649
2716,-0.496670400038957,3652
2717,0.503329599961043,3653
2718,0.3033295999610428,3654
2719,0.753329599961043,3655
2720,-0.496670400038957,3658
2721,-1.496670400038957,3660
2722,-0.496670400038957,3661
2723,-0.496670400038957,3662
2724,-1.496670400038957,3663
2725,-1.496670400038957,3664
2726,-2.496670400038957,3667
2727,0.1699962666277095,3668
2728,-0.996670400038957,3669
2729,0.3892945122417446,3671
2730,0.503329599961043,3672
2731,1.003329599961043,3673
2732,0.503329599961043,3674
2733,0.836662933294376,3675
2734,0.33666293329437647,3676
2735,1.253329599961043,3677
2736,1.503329599961043,3678
2737,0.253329599961043,3679
2738,-0.496670400038957,3680
2739,0.690829599961043,3681
2740,-0.12167040003895702,3682
2741,0.503329599961043,3683
2742,-0.41333706670562353,3684
2743,0.3604724571039002,3685
2744,-0.496670400038957,3686
2745,1.503329599961043,3687
2746,-1.2188926222611793,3688
2747,-1.746670400038957,3689
2748,-1.8300037333722903,3690
2749,-0.496670400038957,3691
2750,-0.496670400038957,3692
2751,-1.2109561143246714,3693
2752,-1.496670400038957,3694
2753,-1.496670400038957,3695
2754,-0.3300037333722905,3696
2755,-0.6143174588624865,3697
2756,-0.28833706670562353,3698
2757,-0.2239431273116841,3699
2758,-0.996670400038957,3700
2759,-0.371670400038957,3701
2760,-0.04212494549350243,3702
2761,0.6062707764316309,3703
2762,-0.3790233412154276,3704
2763,-1.246670400038957,3705
2764,-0.6395275428960998,3706
2765,-0.8300037333722905,3707
2766,-0.434170400038957,3708
2767,-1.496670400038957,3709
2768,-1.8300037333722903,3710
2769,0.503329599961043,3711
2770,-0.6633370667056235,3712
2771,0.503329599961043,3713
2772,-0.996670400038957,3714
2773,-0.746670400038957,3715
2774,-2.496670400038957,3716
2775,-0.3266704000389571,3717
2776,-0.496670400038957,3719
2777,0.503329599961043,3720
2778,0.3033295999610428,3723
2779,-0.1966704000389572,3724
2780,-0.496670400038957,3725
2781,0.10332959996104307,3726
2782,1.003329599961043,3727
2783,0.253329599961043,3728
2784,1.003329599961043,3729
2785,0.8110219076533505,3730
2786,-0.496670400038957,3731
2787,-0.496670400038957,3732
2788,0.253329599961043,3733
2789,0.284579599961043,3735
2790,-0.496670400038957,3736
2791,0.503329599961043,3737
2792,-0.496670400038957,3738
2793,0.003329599961042984,3739
2794,0.4381122086566953,3740
2795,0.565829599961043,3741
2796,0.1533295999610429,3742
2797,-1.496670400038957,3743
2798,-1.027920400038957,3744
2799,-0.07359347696203411,3745
2800,0.503329599961043,3746
2801,0.003329599961042984,3747
2802,0.03611648520694466,3751
2803,-0.4272259555945124,3752
2804,-0.1127418286103854,3753
2805,-1.0800037333722905,3754
2806,-0.20879161216016895,3755
2807,0.503329599961043,3756
2808,0.503329599961043,3758
2809,0.003329599961042984,3760
2810,0.503329599961043,3761
2811,-0.3043627077312645,3763
2812,-1.121670400038957,3764
2813,-0.496670400038957,3765
2814,-1.596670400038957,3766
2815,-2.496670400038957,3767
2816,-2.246670400038957,3768
2817,-0.16333706670562353,3769
2818,-0.8300037333722905,3770
2819,0.503329599961043,3771
2820,-0.496670400038957,3773
2821,-2.746670400038957,3774
2822,0.440829599961043,3783
2823,-0.496670400038957,3784
2824,-0.6940388210915884,3785
2825,-0.871670400038957,3786
2826,0.503329599961043,3787
2827,0.3033295999610428,3788
2828,0.003329599961042984,3789
2829,0.503329599961043,3790
2830,-0.3538132571818142,3791
2831,1.503329599961043,3792
2832,0.21504131167275453,3793
2833,-0.996670400038957,3794
2834,1.503329599961043,3795
2835,-0.996670400038957,3797
2836,-0.2823846857532426,3798
2837,-1.696670400038957,3799
2838,0.503329599961043,3801
2839,-1.496670400038957,3802
2840,-0.496670400038957,3806
2841,-0.496670400038957,3807
2842,0.503329599961043,3808
2843,-0.1395275428960998,3809
2844,-0.496670400038957,3810
2845,0.4033295999610429,3811
2846,0.003329599961042984,3812
2847,0.66999626662771,3813
2848,0.503329599961043,3814
2849,0.503329599961043,3816
2850,1.003329599961043,3819
2851,-1.1633370667056235,3821
2852,0.836662933294376,3822
2853,0.503329599961043,3823
2854,-0.809170400038957,3824
2855,-0.6557613091298662,3825
2856,-1.3002418286103854,3826
2857,-0.8812857846543416,3827
2858,-1.996670400038957,3830
2859,0.503329599961043,3831
2860,0.503329599961043,3832
2861,-1.996670400038957,3833
2862,-0.496670400038957,3834
2863,-1.2966704000389568,3835
2864,0.7033295999610432,3836
2865,-0.996670400038957,3837
2866,-1.496670400038957,3838
2867,-1.8300037333722903,3839
2868,-0.996670400038957,3840
2869,-0.496670400038957,3841
2870,-1.996670400038957,3843
2871,0.0747581713896146,3844
2872,0.503329599961043,3845
2873,-0.3300037333722905,3846
2874,-1.496670400038957,3847
2875,0.503329599961043,3849
2876,1.503329599961043,3851
2877,-0.38555928892784586,3852
2878,1.253329599961043,3855
2879,0.503329599961043,3857
2880,0.003329599961042984,3858
2881,0.503329599961043,3859
2882,-1.0323846857532426,3861
2883,0.253329599961043,3862
2884,-0.3994481778167347,3863
2885,-1.396670400038957,3864
2886,0.1699962666277095,3865
2887,-0.12902334121542758,3868
2888,-0.044289447658004466,3869
2889,-0.496670400038957,3870
2890,0.4033295999610429,3871
2891,0.003329599961042984,3872
2892,-0.3300037333722905,3873
2893,-1.246670400038957,3877
2894,-1.496670400038957,3879
2895,-0.7766704000389568,3882
2896,-1.746670400038957,3884
2897,0.503329599961043,3888
2898,-0.996670400038957,3889
2899,-0.1437292235683687,3893
2900,0.503329599961043,3894
2901,-1.996670400038957,3895
2902,-0.371670400038957,3896
2903,0.3728948173523472,3897
2904,-0.996670400038957,3898
2905,-2.496670400038957,3899
2906,0.503329599961043,3900
2907,-0.24667040003895702,3901
2908,-0.996670400038957,3906
2909,-1.996670400038957,3908
2910,-1.496670400038957,3909
2911,0.4770138104873589,3910
2912,0.1783295999610428,3911
2913,-0.996670400038957,3912
2914,0.503329599961043,3914
2915,0.10332959996104307,3915
2916,0.27919166892656033,3916
2917,-0.17848858185713867,3917
2918,-0.21889262226117934,3918
2919,-0.996670400038957,3919
2920,0.503329599961043,3920
2921,-2.496670400038957,3922
2922,0.4199962666277095,3925
2923,-0.496670400038957,3926
2924,-0.8300037333722905,3927
2925,0.253329599961043,3928
2926,-0.996670400038957,3929
2927,-1.371670400038957,3930
2928,0.003329599961042984,3932
2929,-2.996670400038957,3933
2930,-0.871670400038957,3937
2931,-0.746670400038957,3938
2932,1.503329599961043,3939
2933,1.503329599961043,3940
2934,1.503329599961043,3941
2935,1.503329599961043,3942
2936,-0.6633370667056235,3943
2937,-0.496670400038957,3945
2938,-1.121670400038957,3946
2939,-0.16333706670562353,3947
2940,-0.07000373337229027,3948
2941,0.5159878278091443,3949
2942,0.14618674281818578,3950
2943,1.503329599961043,3951
2944,-0.746670400038957,3952
2945,-1.371670400038957,3953
2946,-1.796670400038957,3955
2947,-0.996670400038957,3957
2948,-1.496670400038957,3958
2949,0.2176153142467574,3959
2950,-1.996670400038957,3962
2951,0.253329599961043,3963
2952,-0.496670400038957,3964
2953,0.003329599961042984,3965
2954,0.003329599961042984,3966
2955,0.35816830963846247,3967
2956,-0.5648522182207754,3968
2957,-0.038337066705623535,3969
2958,-0.746670400038957,3971
2959,0.6104724571038997,3972
2960,-2.371670400038957,3973
2961,-0.496670400038957,3974
2962,-0.9203992135982793,3977
2963,-0.6633370667056235,3978
2964,-0.8855592889278459,3979
2965,-0.16333706670562353,3980
2966,-1.0800037333722905,3981
2967,0.43190102853247136,3983
2968,0.031107377738820663,3984
2969,-0.24667040003895702,3985
2970,-0.6300037333722903,3986
2971,-1.0800037333722905,3987
2972,-0.44309897146752864,3988
2973,0.503329599961043,3989
2974,-1.246670400038957,3990
2975,-0.5680989714675286,3991
2976,0.20332959996104316,3992
2977,-0.5966704000389571,3993
2978,0.012763562225194036,3994
2979,0.32750542413686734,3996
2980,-1.809170400038957,3997
2981,-0.29667040003895684,3998
2982,-0.9550037333722905,3999
2983,-0.496670400038957,4000
2984,0.39806644206630626,4002
2985,0.003329599961042984,4003
2986,-0.38555928892784586,4005
2987,-0.24667040003895702,4006
2988,0.253329599961043,4007
2989,-0.04212494549350243,4008
2990,-0.496670400038957,4009
2991,-0.4252418286103854,4010
2992,0.6499962666277095,4011
2993,-0.996670400038957,4012
2994,-0.027920400038957016,4014
2995,-0.72247685165186,4015
2996,0.229136051573946,4016
2997,0.08025267688412008,4017
2998,-0.407781511150068,4018
2999,0.32832959996104316,4019
3000,-0.621670400038957,4020
3001,0.753329599961043,4021
3002,0.1470795999610428,4022
3003,-0.3466704000389571,4023
3004,-1.3300037333722905,4024
3005,-0.3759807448665433,4025
3006,0.35397895061039364,4027
3007,0.28904388567532857,4029
3008,-1.696670400038957,4030
3009,-0.996670400038957,4031
3010,0.503329599961043,4032
3011,0.565829599961043,4033
3012,0.3191190736452536,4034
3013,-0.6633370667056235,4035
